Hour,Minute,Second,Milliseconds,Day,Month,Year,Latitude,Longitude,Speed,Angle,Altitude,Thermo1,Thermo2,Thermo3,Thermo4,Pressure,Squeal
13,11,0,406,10,4,17,37.55536,-77.42473,66.86,18.20,34.31,204.05,12.28,-52.87,-45.78,5.39,0,
13,11,0,609,10,4,17,37.55541,-77.42470,66.90,18.10,34.43,203.11,-156.85,-53.09,-45.89,3.53,0,
13,11,0,796,10,4,17,37.55545,-77.42466,66.91,17.90,34.70,203.44,32.93,-52.98,-46.17,4.92,0,
13,11,0,984,10,4,17,37.55550,-77.42462,66.95,17.80,34.96,203.22,37.00,-52.87,-45.95,2.10,0,
13,11,1,203,10,4,17,37.55554,-77.42458,66.99,17.70,35.13,203.66,33.04,-52.70,-45.34,6.68,0,
13,11,1,406,10,4,17,37.55559,-77.42454,66.99,17.50,35.13,203.66,26.95,-52.70,-45.29,6.06,0,
13,11,1,609,10,4,17,37.55563,-77.42449,67.33,17.30,35.64,203.50,35.02,-52.48,-45.40,3.15,0,
13,11,1,796,10,4,17,37.55567,-77.42446,67.37,17.20,35.92,203.77,29.20,-52.54,-45.67,3.01,0,
13,11,2,0,10,4,17,37.55572,-77.42442,67.29,17.10,36.19,203.39,40.62,-52.76,-45.78,5.16,0,
13,11,2,203,10,4,17,37.55576,-77.42437,67.29,17.00,36.19,203.39,37.00,-52.76,-45.78,5.01,0,
13,11,2,406,10,4,17,37.55580,-77.42433,66.92,16.90,36.54,203.11,37.05,-51.99,-44.96,4.54,0,
13,11,2,593,10,4,17,37.55585,-77.42430,66.94,16.80,36.63,203.28,43.81,-52.38,-45.29,4.73,0,
13,11,2,796,10,4,17,37.55589,-77.42425,66.94,16.70,36.63,203.11,22.06,-52.54,-45.56,3.96,0,
13,11,3,0,10,4,17,37.55593,-77.42421,66.62,16.60,36.94,203.17,40.02,-52.32,-45.29,4.87,0,
13,11,3,203,10,4,17,37.55598,-77.42417,66.62,16.60,36.94,203.00,40.24,-52.32,-45.23,4.77,0,
13,11,3,390,10,4,17,37.55602,-77.42413,66.54,16.50,36.75,203.39,46.39,-52.43,-45.34,3.30,0,
13,11,3,609,10,4,17,37.55607,-77.42409,66.56,16.40,36.80,203.17,24.97,-51.99,-44.90,4.11,0,
13,11,3,796,10,4,17,37.55611,-77.42404,66.76,16.30,37.15,202.78,-0.68,-51.94,-45.51,4.30,0,
13,11,4,0,10,4,17,37.55615,-77.42400,67.33,16.20,37.66,203.22,17.66,-52.27,-45.12,5.35,0,
13,11,4,187,10,4,17,37.55619,-77.42396,67.33,16.20,37.66,203.17,19.20,-52.32,-45.18,5.63,0,
13,11,4,406,10,4,17,37.55623,-77.42392,66.79,16.10,37.93,202.12,-153.28,-52.05,-45.45,4.11,0,
13,11,4,609,10,4,17,37.55628,-77.42388,66.59,16.10,37.96,202.67,38.43,-51.77,-44.85,3.73,0,
13,11,4,796,10,4,17,37.55632,-77.42383,66.50,16.10,38.14,202.89,-62.65,-51.61,-45.01,2.91,0,
13,11,4,984,10,4,17,37.55636,-77.42379,66.42,16.10,38.20,202.51,-152.46,-51.94,-45.40,5.54,0,
13,11,5,203,10,4,17,37.55640,-77.42375,66.37,16.20,38.17,202.56,50.29,-51.61,-44.79,6.44,0,
13,11,5,406,10,4,17,37.55645,-77.42371,66.37,16.10,38.17,202.45,49.85,-51.72,-44.79,6.44,0,
13,11,5,609,10,4,17,37.55649,-77.42366,66.33,16.00,37.84,202.18,-152.13,-51.66,-45.01,4.34,0,
13,11,5,796,10,4,17,37.55653,-77.42362,66.27,16.00,37.92,202.01,10.69,-51.33,-45.01,3.73,0,
13,11,6,0,10,4,17,37.55657,-77.42358,66.27,15.90,37.92,202.23,-2.06,-51.39,-45.23,5.11,0,
13,11,6,203,10,4,17,37.55662,-77.42353,66.27,15.70,37.92,202.34,-17.05,-51.39,-45.12,4.92,0,
13,11,6,406,10,4,17,37.55666,-77.42349,66.26,15.60,38.46,202.56,-4.42,-51.50,-45.01,5.73,0,
13,11,6,593,10,4,17,37.55670,-77.42345,66.22,15.50,38.74,202.34,38.32,-51.22,-44.57,5.16,0,
13,11,6,796,10,4,17,37.55674,-77.42340,65.95,15.40,39.07,202.07,39.91,-51.44,-44.85,4.63,0,
13,11,7,0,10,4,17,37.55678,-77.42335,65.95,15.40,39.52,202.29,-150.48,-51.17,-44.57,5.35,0,
13,11,7,203,10,4,17,37.55682,-77.42331,65.95,15.40,39.52,202.23,-144.55,-51.17,-44.57,5.63,0,
13,11,7,390,10,4,17,37.55686,-77.42326,65.85,15.40,40.40,202.40,43.98,-50.73,-44.19,6.01,0,
13,11,7,609,10,4,17,37.55690,-77.42322,65.55,15.30,40.63,202.07,22.22,-51.11,-44.68,5.44,0,
13,11,7,796,10,4,17,37.55694,-77.42317,65.31,15.40,40.83,202.12,28.48,-50.62,-44.25,3.73,0,
13,11,8,0,10,4,17,37.55698,-77.42313,65.09,15.40,41.03,202.18,41.23,-50.73,-44.19,3.92,0,
13,11,8,187,10,4,17,37.55702,-77.42308,65.09,15.30,41.03,202.18,41.28,-50.73,-44.14,4.58,0,
13,11,8,406,10,4,17,37.55706,-77.42304,64.95,15.20,41.69,202.18,-96.98,-50.73,-44.41,5.39,0,
13,11,8,609,10,4,17,37.55709,-77.42299,64.92,15.20,41.69,201.41,-136.91,-50.95,-44.30,4.06,0,
13,11,8,796,10,4,17,37.55714,-77.42295,64.94,15.20,41.81,201.41,30.90,-50.84,-44.30,2.91,0,
13,11,8,984,10,4,17,37.55717,-77.42290,65.01,15.20,42.02,201.46,28.92,-50.67,-44.19,4.20,0,
13,11,9,203,10,4,17,37.55721,-77.42285,65.01,15.20,42.02,200.97,14.15,-51.17,-44.79,3.87,0,
13,11,9,406,10,4,17,37.55725,-77.42281,65.01,15.30,42.02,200.97,12.94,-51.22,-44.74,3.92,0,
13,11,9,609,10,4,17,37.55729,-77.42276,65.31,15.30,42.71,200.91,33.37,-51.28,-44.46,4.68,0,
13,11,9,796,10,4,17,37.55733,-77.42272,65.57,15.40,42.83,201.19,27.44,-49.96,-43.86,3.49,0,
13,11,10,0,10,4,17,37.55737,-77.42266,65.65,15.40,42.77,201.46,40.29,-50.23,-44.03,2.87,0,
13,11,10,203,10,4,17,37.55741,-77.42262,65.65,15.50,42.77,201.41,34.25,-50.18,-44.03,3.25,0,
13,11,10,406,10,4,17,37.55744,-77.42257,65.65,15.50,43.38,201.41,-146.47,-50.84,-44.52,3.44,0,
13,11,10,593,10,4,17,37.55748,-77.42253,65.60,15.60,43.66,200.64,-145.92,-51.11,-44.52,5.11,0,
13,11,10,796,10,4,17,37.55752,-77.42248,65.40,15.80,44.17,201.02,31.23,-50.56,-44.03,3.58,0,
13,11,11,0,10,4,17,37.55755,-77.42243,65.40,16.10,44.58,200.91,21.34,-50.56,-43.97,4.54,0,
13,11,11,203,10,4,17,37.55759,-77.42238,65.40,16.40,44.58,200.80,20.57,-50.56,-43.97,4.44,0,
13,11,11,390,10,4,17,37.55763,-77.42234,65.34,16.50,45.10,201.02,-141.09,-50.23,-43.64,5.39,0,
13,11,11,609,10,4,17,37.55767,-77.42228,65.32,16.70,45.24,200.37,29.09,-49.79,-43.70,4.92,0,
13,11,11,796,10,4,17,37.55770,-77.42224,65.32,17.10,45.56,200.97,2.56,-49.85,-43.64,2.82,0,
13,11,12,0,10,4,17,37.55773,-77.42219,65.32,17.30,45.75,200.97,25.19,-49.68,-43.48,3.25,0,
13,11,12,187,10,4,17,37.55777,-77.42214,65.32,17.40,45.75,201.08,28.43,-49.74,-43.48,3.96,0,
13,11,12,406,10,4,17,37.55781,-77.42209,65.32,17.30,45.75,201.30,23.27,-49.90,-43.53,3.82,0,
13,11,12,609,10,4,17,37.55784,-77.42204,65.56,17.30,46.72,200.59,42.00,-49.74,-43.31,4.34,0,
13,11,12,796,10,4,17,37.55788,-77.42199,65.51,17.40,47.02,200.86,28.32,-49.52,-43.31,4.49,0,
13,11,12,984,10,4,17,37.55791,-77.42193,65.50,17.60,47.29,200.59,17.00,-49.90,-44.08,4.87,0,
13,11,13,203,10,4,17,37.55794,-77.42189,65.31,17.50,47.53,200.31,21.51,-49.85,-43.53,3.44,0,
13,11,13,406,10,4,17,37.55798,-77.42184,65.31,17.40,47.53,200.26,25.41,-49.96,-43.70,3.68,0,
13,11,13,609,10,4,17,37.55802,-77.42179,65.31,17.30,47.98,200.48,45.07,-49.96,-43.92,4.11,0,
13,11,13,796,10,4,17,37.55805,-77.42174,65.32,17.30,48.13,200.37,39.20,-49.30,-43.26,5.54,0,
13,11,14,0,10,4,17,37.55809,-77.42169,65.31,17.40,48.55,200.26,41.83,-49.35,-43.48,3.68,0,
13,11,14,203,10,4,17,37.55812,-77.42164,65.31,17.50,48.55,200.20,35.74,-49.35,-43.48,3.77,0,
13,11,14,406,10,4,17,37.55815,-77.42160,64.99,17.50,49.42,199.82,-144.55,-49.52,-43.81,3.77,0,
13,11,14,593,10,4,17,37.55818,-77.42153,64.96,17.50,49.78,199.82,-143.18,-49.19,-43.31,3.11,0,
13,11,14,796,10,4,17,37.55821,-77.42149,64.90,17.50,50.57,200.37,-143.18,-49.35,-43.48,5.25,0,
13,11,15,0,10,4,17,37.55825,-77.42144,64.82,17.70,51.36,199.43,44.74,-49.63,-43.42,2.01,0,
13,11,15,203,10,4,17,37.55828,-77.42138,64.82,17.90,51.36,199.54,44.14,-49.57,-43.42,2.06,0,
13,11,15,390,10,4,17,37.55830,-77.42134,64.71,18.10,52.87,200.31,49.47,-48.97,-43.31,3.96,0,
13,11,15,609,10,4,17,37.55834,-77.42127,64.71,18.30,52.87,200.04,-103.08,-49.30,-43.37,3.68,0,
13,11,15,796,10,4,17,37.55836,-77.42123,64.34,18.40,54.46,199.54,-144.88,-49.24,-43.31,5.49,0,
13,11,16,0,10,4,17,37.55839,-77.42117,64.31,18.50,55.44,200.31,-144.72,-49.02,-43.37,4.92,0,
13,11,16,187,10,4,17,37.55842,-77.42111,64.31,18.70,55.44,200.20,-144.50,-49.02,-43.31,4.73,0,
13,11,16,406,10,4,17,37.55845,-77.42105,64.10,18.80,57.10,199.60,-50.23,-48.86,-43.20,5.73,0,
13,11,16,609,10,4,17,37.55847,-77.42101,64.08,18.80,57.73,199.71,12.83,-48.69,-43.04,2.72,0,
13,11,16,796,10,4,17,37.55850,-77.42095,64.11,18.90,58.76,199.71,-144.77,-49.08,-43.42,2.68,0,
13,11,16,984,10,4,17,37.55853,-77.42089,64.15,18.90,59.54,198.77,-145.87,-48.64,-42.87,4.11,0,
13,11,17,203,10,4,17,37.55855,-77.42083,64.43,18.90,60.54,199.49,-144.66,-48.69,-42.60,5.78,0,
13,11,17,406,10,4,17,37.55858,-77.42077,64.43,18.80,60.54,199.43,-144.72,-48.69,-42.71,5.63,0,
13,11,17,609,10,4,17,37.55860,-77.42071,64.39,18.80,61.61,198.99,-143.67,-48.75,-42.98,4.11,0,
13,11,17,796,10,4,17,37.55863,-77.42066,64.43,18.80,62.54,199.65,-144.55,-48.69,-43.09,3.11,0,
13,11,18,0,10,4,17,37.55865,-77.42060,64.46,18.80,63.22,199.65,-144.66,-48.15,-42.43,5.35,0,
13,11,18,203,10,4,17,37.55867,-77.42054,64.46,18.90,63.22,199.65,-144.93,-48.09,-42.49,5.06,0,
13,11,18,406,10,4,17,37.55869,-77.42048,64.55,19.00,64.69,199.43,-144.17,-48.80,-42.93,3.25,0,
13,11,18,593,10,4,17,37.55871,-77.42042,64.57,19.00,65.26,198.77,-143.34,-48.42,-42.65,4.44,0,
13,11,18,796,10,4,17,37.55873,-77.42036,64.57,19.00,65.26,198.94,-141.97,-47.98,-42.60,3.92,0,
13,11,19,0,10,4,17,37.55875,-77.42030,64.93,19.00,66.36,199.49,-142.35,-48.09,-42.60,5.54,0,
13,11,19,203,10,4,17,37.55877,-77.42024,64.93,19.00,66.36,199.54,-142.41,-48.15,-42.60,5.63,0,
13,11,19,390,10,4,17,37.55879,-77.42018,64.74,18.90,67.21,199.21,-143.62,-48.69,-42.38,5.63,0,
13,11,19,609,10,4,17,37.55881,-77.42012,64.84,18.90,67.71,199.32,-143.45,-47.98,-42.54,3.96,0,
13,11,19,796,10,4,17,37.55883,-77.42005,65.10,19.00,68.28,198.99,-143.45,-48.47,-42.93,2.34,0,
13,11,20,0,10,4,17,37.55885,-77.41999,65.05,19.20,68.49,199.43,-142.74,-47.82,-42.16,5.30,0,
13,11,20,187,10,4,17,37.55886,-77.41993,65.05,19.30,68.49,199.38,-142.63,-47.82,-42.21,5.16,0,
13,11,20,406,10,4,17,37.55888,-77.41987,65.01,19.40,69.32,198.94,-142.02,-48.09,-42.32,3.44,0,
13,11,20,609,10,4,17,37.55890,-77.41980,65.05,19.60,69.73,198.72,-142.68,-47.76,-42.38,4.44,0,
13,11,20,796,10,4,17,37.55891,-77.41975,65.12,19.70,70.06,199.05,-138.01,-47.60,-41.99,4.06,0,
13,11,20,984,10,4,17,37.55893,-77.41968,65.11,19.80,70.63,199.16,-142.52,-47.21,-42.05,4.54,0,
13,11,21,203,10,4,17,37.55894,-77.41961,65.32,19.90,71.27,198.99,48.92,-47.76,-41.88,5.11,0,
13,11,21,406,10,4,17,37.55896,-77.41955,65.32,20.00,71.27,198.94,48.92,-47.87,-41.99,4.54,0,
13,11,21,609,10,4,17,37.55897,-77.41948,65.70,20.10,73.29,198.88,-25.62,-47.54,-42.05,3.39,0,
13,11,21,796,10,4,17,37.55899,-77.41942,65.69,20.20,73.98,198.83,-142.02,-47.32,-42.05,0.63,0,
13,11,22,0,10,4,17,37.55900,-77.41935,65.69,20.30,73.98,198.66,-119.78,-47.60,-41.83,2.49,0,
13,11,22,203,10,4,17,37.55901,-77.41929,65.69,20.40,73.98,198.61,-114.39,-47.65,-41.83,2.63,0,
13,11,22,406,10,4,17,37.55902,-77.41922,66.04,20.40,76.06,197.89,-142.74,-47.71,-42.10,5.87,0,
13,11,22,593,10,4,17,37.55903,-77.41916,66.02,20.50,76.40,198.17,49.52,-46.99,-41.83,2.96,0,
13,11,22,796,10,4,17,37.55904,-77.41909,66.01,20.50,76.89,198.11,44.47,-47.10,-41.77,4.30,0,
13,11,23,0,10,4,17,37.55906,-77.41903,66.01,20.60,77.72,197.56,-135.27,-47.32,-41.88,3.96,0,
13,11,23,203,10,4,17,37.55907,-77.41896,66.01,20.60,77.72,197.67,-141.03,-47.38,-41.88,3.34,0,
13,11,23,390,10,4,17,37.55907,-77.41889,66.00,20.70,78.81,198.33,-141.80,-46.83,-41.83,3.87,0,
13,11,23,609,10,4,17,37.55908,-77.41883,66.03,20.70,79.45,197.89,53.70,-47.16,-41.94,4.01,0,
13,11,23,796,10,4,17,37.55909,-77.41876,66.02,20.80,80.19,197.89,43.15,-47.16,-41.72,4.96,0,
13,11,24,0,10,4,17,37.55910,-77.41870,65.84,20.80,81.12,197.78,-141.53,-47.32,-42.05,6.49,0,
13,11,24,187,10,4,17,37.55910,-77.41863,65.84,20.80,81.12,197.78,-141.69,-47.38,-42.05,6.54,0,
13,11,24,406,10,4,17,37.55911,-77.41856,65.76,20.80,82.13,198.39,-46.39,-46.83,-41.55,4.68,0,
13,11,24,609,10,4,17,37.55912,-77.41849,65.76,20.80,82.53,197.67,54.80,-46.88,-41.94,4.68,0,
13,11,24,796,10,4,17,37.55912,-77.41843,65.69,20.80,83.10,197.73,53.31,-46.72,-41.66,2.91,0,
13,11,24,984,10,4,17,37.55913,-77.41836,65.65,20.80,83.95,197.51,-85.44,-47.05,-41.88,4.54,0,
13,11,25,203,10,4,17,37.55913,-77.41829,65.65,20.70,83.95,197.73,54.63,-46.72,-41.77,5.82,0,
13,11,25,406,10,4,17,37.55913,-77.41822,65.65,20.70,83.95,197.73,54.96,-46.72,-41.66,5.54,0,
13,11,25,609,10,4,17,37.55913,-77.41816,66.26,20.60,85.44,196.63,-139.83,-46.77,-41.66,4.06,0,
13,11,25,796,10,4,17,37.55914,-77.41809,66.45,20.50,85.93,197.23,52.49,-46.94,-41.61,5.54,0,
13,11,26,0,10,4,17,37.55914,-77.41802,66.70,20.50,86.66,198.06,52.32,-46.50,-41.55,3.92,0,
13,11,26,203,10,4,17,37.55914,-77.41795,66.70,20.40,86.66,198.11,46.45,-46.44,-41.55,4.30,0,
13,11,26,406,10,4,17,37.55914,-77.41788,67.29,20.30,88.49,197.12,-139.17,-47.05,-41.83,4.96,0,
13,11,26,593,10,4,17,37.55914,-77.41782,67.30,20.30,88.81,197.51,45.73,-45.95,-41.00,6.20,0,
13,11,26,796,10,4,17,37.55913,-77.41774,67.32,20.20,89.63,196.96,11.62,-46.22,-41.33,3.30,0,
13,11,27,0,10,4,17,37.55913,-77.41768,67.54,20.20,90.65,197.29,-138.62,-46.39,-41.44,5.54,0,
13,11,27,203,10,4,17,37.55913,-77.41761,67.54,20.20,90.65,197.23,-138.45,-46.39,-41.39,5.68,0,
13,11,27,390,10,4,17,37.55913,-77.41754,67.53,20.20,92.12,197.95,47.88,-45.73,-41.17,3.53,0,
13,11,27,609,10,4,17,37.55912,-77.41748,67.45,20.10,92.54,197.45,53.59,-46.06,-41.06,5.82,0,
13,11,27,796,10,4,17,37.55912,-77.41740,67.21,20.10,93.42,197.12,52.87,-46.22,-41.11,4.77,0,
13,11,28,0,10,4,17,37.55911,-77.41734,67.16,20.10,94.49,196.63,-138.29,-45.89,-41.11,1.67,0,
13,11,28,187,10,4,17,37.55910,-77.41727,67.16,20.00,94.49,196.63,-138.29,-45.84,-41.11,1.39,0,
13,11,28,406,10,4,17,37.55910,-77.41720,67.16,19.90,94.49,196.96,-136.48,-45.34,-40.56,4.30,0,
13,11,28,609,10,4,17,37.55909,-77.41713,66.80,19.90,96.37,197.40,8.60,-45.89,-41.17,2.44,0,
13,11,28,796,10,4,17,37.55908,-77.41707,66.57,19.80,97.14,196.63,54.36,-45.73,-40.56,3.96,0,
13,11,28,984,10,4,17,37.55907,-77.41700,66.52,19.80,98.01,196.58,-114.83,-45.67,-40.84,3.25,0,
13,11,29,203,10,4,17,37.55907,-77.41694,66.45,19.70,98.85,196.69,-136.59,-45.84,-40.84,3.63,0,
13,11,29,406,10,4,17,37.55905,-77.41687,66.45,19.80,98.85,196.69,-130.71,-45.84,-40.84,3.53,0,
13,11,29,609,10,4,17,37.55904,-77.41680,66.09,19.80,100.36,196.58,54.47,-45.89,-41.06,1.87,0,
13,11,29,796,10,4,17,37.55903,-77.41674,65.80,19.90,101.36,196.41,-136.31,-45.89,-40.95,4.68,0,
13,11,30,0,10,4,17,37.55902,-77.41667,65.75,19.90,102.24,197.12,-135.38,-45.73,-40.78,3.92,0,
13,11,30,203,10,4,17,37.55900,-77.41661,65.75,20.00,102.24,197.01,-135.27,-45.73,-40.78,3.77,0,
13,11,30,406,10,4,17,37.55899,-77.41654,65.69,20.10,103.90,196.25,50.02,-45.73,-41.06,3.30,0,
13,11,30,593,10,4,17,37.55897,-77.41648,65.69,20.30,104.53,196.25,45.24,-45.18,-40.67,6.87,0,
13,11,30,796,10,4,17,37.55895,-77.41641,65.64,20.50,105.57,196.90,48.64,-45.56,-40.67,4.49,0,
13,11,31,0,10,4,17,37.55894,-77.41635,66.41,20.70,106.56,196.41,-136.59,-45.51,-40.95,3.30,0,
13,11,31,203,10,4,17,37.55891,-77.41628,66.41,20.90,106.56,196.36,-130.76,-45.45,-40.89,3.01,0,
13,11,31,390,10,4,17,37.55889,-77.41622,66.94,21.10,108.54,196.25,-42.32,-45.12,-40.24,5.01,0,
13,11,31,609,10,4,17,37.55887,-77.41615,66.94,21.30,108.54,196.08,-5.63,-45.07,-40.34,3.96,0,
13,11,31,796,10,4,17,37.55885,-77.41609,67.18,21.50,110.13,195.75,52.43,-45.51,-40.67,4.30,0,
13,11,32,0,10,4,17,37.55883,-77.41602,67.37,21.80,110.74,196.63,53.64,-45.07,-40.40,3.44,0,
13,11,32,187,10,4,17,37.55881,-77.41595,67.37,22.00,110.74,196.74,53.42,-45.07,-40.45,3.82,0,
13,11,32,406,10,4,17,37.55879,-77.41589,67.39,22.20,111.84,195.64,-135.49,-45.12,-40.62,5.63,0,
13,11,32,609,10,4,17,37.55876,-77.41582,67.44,22.40,112.27,195.92,-133.84,-45.01,-40.24,1.87,0,
13,11,32,796,10,4,17,37.55874,-77.41577,67.49,22.60,113.07,195.59,-122.47,-45.07,-40.24,1.82,0,
13,11,32,984,10,4,17,37.55872,-77.41570,67.47,22.80,113.89,195.81,-134.33,-45.34,-40.56,4.25,0,
13,11,33,203,10,4,17,37.55870,-77.41564,67.26,23.00,114.61,195.53,47.82,-45.12,-40.51,3.20,0,
13,11,33,406,10,4,17,37.55867,-77.41558,67.26,23.20,114.61,195.53,47.88,-45.12,-40.51,3.06,0,
13,11,33,609,10,4,17,37.55865,-77.41551,67.26,23.60,115.60,196.03,48.37,-45.01,-40.29,4.30,0,
13,11,33,796,10,4,17,37.55862,-77.41545,66.95,24.00,116.50,197.29,-132.90,-44.08,-39.69,2.44,0,
13,11,34,0,10,4,17,37.55859,-77.41539,67.02,24.40,117.24,195.04,49.96,-45.34,-40.45,2.34,0,
13,11,34,203,10,4,17,37.55857,-77.41532,67.02,24.80,117.24,195.04,44.25,-45.34,-40.45,2.39,0,
13,11,34,406,10,4,17,37.55854,-77.41527,67.30,24.90,118.52,195.75,-130.54,-44.57,-40.13,3.06,0,
13,11,34,593,10,4,17,37.55851,-77.41520,67.52,25.20,118.76,196.14,-38.81,-44.30,-40.13,3.11,0,
13,11,34,796,10,4,17,37.55848,-77.41515,67.52,25.40,118.76,195.20,54.03,-44.14,-39.41,6.49,0,
13,11,35,0,10,4,17,37.55846,-77.41509,67.21,25.70,120.28,194.87,46.39,-44.79,-40.56,4.39,0,
13,11,35,203,10,4,17,37.55842,-77.41503,67.21,25.90,120.28,194.76,40.79,-44.85,-40.56,4.15,0,
13,11,35,390,10,4,17,37.55840,-77.41497,66.97,26.10,121.85,194.98,-128.51,-44.46,-39.96,5.39,0,
13,11,35,609,10,4,17,37.55837,-77.41491,66.71,26.20,121.84,194.43,-127.85,-44.14,-40.13,3.39,0,
13,11,35,796,10,4,17,37.55834,-77.41485,66.75,26.40,121.87,195.31,52.76,-44.25,-39.91,48.60,0,
13,11,36,0,10,4,17,37.55831,-77.41480,66.61,26.50,122.35,194.71,53.81,-43.86,-39.47,112.97,0,
13,11,36,187,10,4,17,37.55828,-77.41474,66.61,26.60,122.35,194.54,53.86,-43.92,-39.47,113.73,0,
13,11,36,406,10,4,17,37.55825,-77.41468,65.35,26.80,123.23,195.04,50.62,-43.92,-39.41,165.52,0,
13,11,36,609,10,4,17,37.55822,-77.41464,65.14,26.90,123.51,194.76,54.30,-44.30,-40.07,208.77,0,
13,11,36,796,10,4,17,37.55819,-77.41458,64.64,26.90,124.13,195.09,51.72,-43.86,-39.19,272.09,0,
13,11,36,984,10,4,17,37.55816,-77.41452,64.36,26.90,124.56,194.16,50.46,-43.59,-38.92,314.86,0,
13,11,37,203,10,4,17,37.55813,-77.41447,64.04,27.00,124.94,194.32,51.56,-44.30,-39.41,324.49,0,
13,11,37,406,10,4,17,37.55810,-77.41442,64.04,27.10,124.94,194.27,52.05,-44.19,-39.36,324.26,0,
13,11,37,609,10,4,17,37.55807,-77.41436,63.64,27.20,125.54,195.15,52.43,-44.90,-39.03,345.81,0,
13,11,37,796,10,4,17,37.55804,-77.41431,63.14,27.20,125.89,194.54,54.25,-45.89,-39.74,335.56,0,
13,11,38,0,10,4,17,37.55801,-77.41426,63.14,27.30,125.89,195.31,55.18,-45.95,-38.92,319.87,0,
13,11,38,203,10,4,17,37.55798,-77.41421,63.14,27.40,125.89,195.31,55.29,-45.89,-38.92,319.30,0,
13,11,38,406,10,4,17,37.55796,-77.41416,61.67,27.40,126.52,195.09,49.19,-48.15,-39.52,315.48,0,
13,11,38,593,10,4,17,37.55792,-77.41411,61.36,27.50,126.54,195.92,55.02,-49.24,-40.13,316.48,0,
13,11,38,796,10,4,17,37.55789,-77.41407,60.55,27.50,126.81,195.59,53.37,-50.95,-40.07,320.11,0,
13,11,39,0,10,4,17,37.55786,-77.41402,59.71,27.60,126.85,196.52,50.51,-52.21,-40.34,324.97,0,
13,11,39,203,10,4,17,37.55784,-77.41397,59.71,27.60,126.85,196.69,50.68,-52.21,-40.34,325.21,0,
13,11,39,390,10,4,17,37.55781,-77.41392,58.28,27.60,126.93,197.12,51.34,-55.29,-41.11,317.67,0,
13,11,39,609,10,4,17,37.55778,-77.41387,57.84,27.70,126.74,198.50,53.75,-56.28,-40.84,321.11,0,
13,11,39,796,10,4,17,37.55775,-77.41383,56.92,27.70,126.59,199.60,47.60,-58.58,-41.72,318.58,0,
13,11,40,0,10,4,17,37.55773,-77.41378,56.34,27.70,126.39,200.37,-162.57,-59.79,-42.10,314.10,0,
13,11,40,187,10,4,17,37.55770,-77.41374,56.34,27.70,126.39,200.42,-155.70,-59.85,-42.10,312.62,0,
13,11,40,406,10,4,17,37.55768,-77.41369,54.99,27.70,126.46,202.01,48.92,-64.02,-43.37,308.47,0,
13,11,40,609,10,4,17,37.55765,-77.41365,54.53,27.60,126.28,202.89,51.34,-65.56,-43.86,301.22,0,
13,11,40,796,10,4,17,37.55762,-77.41361,53.68,27.60,126.09,203.61,53.15,-67.43,-44.74,299.98,0,
13,11,40,984,10,4,17,37.55760,-77.41356,53.00,27.70,125.99,204.76,42.82,-69.13,-45.78,289.83,0,
13,11,41,203,10,4,17,37.55757,-77.41352,53.00,27.70,125.99,205.97,49.30,-70.34,-45.95,281.96,0,
13,11,41,406,10,4,17,37.55755,-77.41348,53.00,27.70,125.99,206.02,49.63,-70.56,-46.00,282.96,0,
13,11,41,609,10,4,17,37.55753,-77.41344,51.42,27.60,125.93,208.33,54.30,-73.96,-48.04,291.21,0,
13,11,41,796,10,4,17,37.55750,-77.41340,50.56,27.50,125.91,209.98,45.24,-75.23,-48.64,287.40,0,
13,11,42,0,10,4,17,37.55748,-77.41336,49.93,27.50,125.64,210.86,44.25,-76.60,-49.24,284.30,0,
13,11,42,203,10,4,17,37.55746,-77.41332,49.93,27.50,125.64,211.02,44.36,-76.65,-49.35,283.15,0,
13,11,42,406,10,4,17,37.55743,-77.41328,48.45,27.50,125.46,213.05,44.96,-79.24,-51.33,280.62,0,
13,11,42,593,10,4,17,37.55741,-77.41324,48.09,27.50,125.22,214.37,50.79,-80.77,-51.99,278.10,0,
13,11,42,796,10,4,17,37.55739,-77.41320,47.48,27.50,125.15,215.25,51.72,-82.15,-52.70,273.00,0,
13,11,43,0,10,4,17,37.55737,-77.41316,46.82,27.60,124.88,216.90,50.95,-83.25,-53.31,268.99,0,
13,11,43,203,10,4,17,37.55735,-77.41312,46.82,27.60,124.88,217.06,50.95,-83.36,-53.36,266.89,0,
13,11,43,390,10,4,17,37.55732,-77.41308,45.59,27.60,124.32,219.04,49.74,-85.72,-55.34,28.38,0,
13,11,43,609,10,4,17,37.55730,-77.41305,45.41,27.60,124.15,220.03,49.96,-86.76,-56.22,4.77,0,
13,11,43,796,10,4,17,37.55728,-77.41300,44.84,27.60,124.68,220.69,47.66,-87.75,-57.04,4.96,0,
13,11,44,0,10,4,17,37.55726,-77.41297,44.33,27.60,124.90,221.84,47.55,-88.52,-57.43,3.44,0,
13,11,44,187,10,4,17,37.55724,-77.41294,44.33,27.60,124.90,221.90,47.71,-88.52,-57.48,3.44,0,
13,11,44,406,10,4,17,37.55722,-77.41290,44.33,27.70,124.90,223.66,41.45,-90.17,-58.75,3.25,0,
13,11,44,609,10,4,17,37.55720,-77.41286,43.73,27.70,124.86,224.59,47.16,-91.16,-59.79,3.25,0,
13,11,44,796,10,4,17,37.55718,-77.41283,43.38,27.70,124.92,225.74,49.69,-92.26,-60.83,4.82,0,
